Longitude,Latitude,Time
48.80175903597341,44.6005170994917,21:23:58
48.750676835997986,44.621741865664816,22:18:58
48.81153522507547,44.615479103577286,23:13:58
48.78347447951359,44.56168893868858,00:08:58
48.7268614078025,44.51632534319892,01:03:58
48.69839284669868,44.59425906415647,01:58:58
48.70424222232047,44.518684552769805,02:53:58
48.70106703805421,44.53521609316861,03:48:58
48.736926073110865,44.53957000862854,04:43:58
48.810922693154446,44.546503563108985,05:38:58
48.74264232033662,44.602722350464354,06:33:58
48.75408378810529,44.54699151417258,07:28:58
48.77874476649458,44.591877069254394,08:23:58
48.79277723163072,44.537243026444926,09:18:58
48.71966918181123,44.535728965551336,10:13:58
48.69547737877181,44.528275799040166,11:08:58
48.757337823029,44.55375676662724,12:03:58
48.7225525021363,44.60867589634785,12:58:58
48.817496848112306,44.598661091066056,13:53:58
48.711614944795215,44.525212222891234,14:48:58
48.747585044682985,44.577419722120716,15:43:58
48.72995317574346,44.55952716668999,16:38:58
48.74382300347096,44.525188305420016,17:33:58
48.70066428643347,44.59239664706721,18:28:58
48.71052029690687,44.535623854971995,19:23:58
48.747326048074584,44.52251806729901,20:18:58
48.7859210167988,44.531025397391346,21:13:58
48.73662162525008,44.52091442233179,22:08:58
48.80793846330558,44.58588708124524,23:03:58
48.81619213854724,44.50660474405979,23:58:58
48.734890706731136,44.62335632312797,00:53:58
48.79632642553679,44.61089560750874,01:48:58
48.78380952372784,44.617382666647636,02:43:58
48.716856155794034,44.606493125840366,03:38:58
48.708254548392816,44.562461536065626,04:33:58
48.818075620393934,44.58671000324717,05:28:58
48.786638358542795,44.54265280792238,06:23:58
48.7460704455702,44.59051037821364,07:18:58
48.782669972123095,44.51736027689252,08:13:58
48.78996255953086,44.55550346914941,09:08:58
48.74169490345903,44.53206722268004,10:03:58
48.75392989450174,44.52095602425594,10:58:58
48.76250607895384,44.53311183246431,11:53:58
48.69415842969487,44.54925313185105,12:48:58
48.73223594808185,44.57182380004048,13:43:58
48.72018368061872,44.50787264245274,14:38:58
48.77719964664018,44.577125534522054,15:33:58
48.78648960624458,44.5939509371823,16:28:58
48.71326874832747,44.62124576664689,17:23:58
48.704976017748464,44.54793613422087,18:18:58
48.71780250271767,44.61560374264283,19:13:58
48.77661630265862,44.57065983140743,20:08:58
48.7400128510712,44.539454669957784,21:03:58
48.722518598573004,44.575743374565704,21:58:58
48.7450625451006,44.55008898030964,22:53:58
48.72774002457244,44.615444330669575,23:48:58
48.72798571409056,44.54897498616873,00:43:58
48.77807300210348,44.60151123939369,01:38:58
48.81503758063789,44.54610436781349,02:33:58
48.818614087731085,44.51525703086527,03:28:58
48.73266976035338,44.60240369846536,04:23:58
48.75653675469263,44.59135304195116,05:18:58
48.74922875066604,44.54387596875016,06:13:58
48.804723973883306,44.60868551586602,07:08:58
48.820224144231844,44.60398404133645,08:03:58
48.82410166518944,44.55976819701489,08:58:58
48.74947269613588,44.50620351831359,09:53:58
48.71394450597071,44.530831550920254,10:48:58
48.73372438019971,44.55635450125909,11:43:58
48.72272508457184,44.61636445669969,12:38:58
48.81406948814574,44.61954586906376,13:33:58
48.78186384842072,44.59857201775712,14:28:58
48.708231973481645,44.52097438158596,15:23:58
48.72008852352108,44.504648154990086,16:18:58
48.70517717411698,44.50723772529774,17:13:58
48.707663528873795,44.53543699416315,18:08:58
48.713996826747675,44.53197050063483,19:03:58
48.79833596858702,44.55624482857418,19:58:58
48.797504152196574,44.59520480432976,20:53:58
48.738473347753306,44.57297749539633,21:48:58
48.75160399032346,44.60393237714275,22:43:58
48.69656956773561,44.56147180564618,23:38:58
48.709387394658634,44.56139319976441,00:33:58
48.70425938942978,44.58172965160449,01:28:58
48.70803493690148,44.54866518705839,02:23:58
48.75949458845404,44.52266295413301,03:18:58
48.703433011455026,44.54399899111855,04:13:58
48.74315878288897,44.51966914998636,05:08:58
48.72586216872974,44.50189494572817,06:03:58
48.776706346258145,44.52534093253146,06:58:58
48.70716811492327,44.60480668896595,07:53:58
48.73605805364158,44.502927351725646,08:48:58
48.808729781049095,44.59964593754463,09:43:58
48.80768091919802,44.61961597148295,10:38:58
48.71290730165017,44.54953613004705,11:33:58
48.781563143266574,44.50716100294913,12:28:58
48.69907175517406,44.51458296782706,13:23:58
48.728647237855576,44.62090840829274,14:18:58
48.70073681962436,44.59797341294491,15:13:58
48.81114697526656,44.62178608374028,16:08:58
48.71180046941784,44.62482760809082,17:03:58
48.71305038946213,44.55225077112332,17:58:58
48.7117482328018,44.51381868273408,18:53:58
48.7266691347136,44.62590419159674,19:48:58
48.780068442474025,44.52522491888499,20:43:58
48.7451310289963,44.60877515061468,21:38:58
48.72172811547468,44.58670244246133,22:33:58
48.77763324680424,44.62158961161953,23:28:58
48.765008633976024,44.53242776057981,00:23:58
48.773957787545896,44.60388225264203,01:18:58
48.76822480757392,44.57031681284758,02:13:58
48.78998799105727,44.59484613397221,03:08:58
48.703719083942374,44.560408202965554,04:03:58
48.72998425934277,44.61463624629661,04:58:58
48.742169974031505,44.5239843365068,05:53:58
48.71294502087428,44.502370010811156,06:48:58
48.74848859357355,44.51970070789451,07:43:58
48.75725355770715,44.566290340036595,08:38:58
48.70970834801009,44.58767233819463,09:33:58
48.81331805801766,44.53640491090641,10:28:58
48.732526156793185,44.597628048327365,11:23:58
48.70259625363294,44.584196054657866,12:18:58
48.80221274070121,44.57717499148139,13:13:58
48.720111417421606,44.53323837285428,14:08:58
48.80776644113388,44.538098454918256,15:03:58
48.82089148261494,44.60159720571182,15:58:58
48.78099303907884,44.527721601647315,16:53:58
48.80409555044433,44.513482386240625,17:48:58
48.739180462445454,44.60347751897921,18:43:58
48.72107964189875,44.60192809901404,19:38:58
48.77541405608123,44.53840420515802,20:33:58
48.73735116790852,44.602665267154116,21:28:58
48.741765040846374,44.57038870938496,22:23:58
48.776461723410634,44.62157523997046,23:18:58
48.74909503687092,44.543693246518174,00:13:58
48.78195744286261,44.58176548854081,01:08:58
48.791295380754434,44.53546000841757,02:03:58
48.74116795113948,44.59238317835167,02:58:58
48.74994244849899,44.54051476955019,03:53:58
48.78725294490063,44.577373177250145,04:48:58
48.74285209151584,44.60707266386211,05:43:58
48.792090711306805,44.55957464587844,06:38:58
48.74231678228008,44.542374143814165,07:33:58
48.75441068617559,44.58904448827107,08:28:58
48.813279519658686,44.52558469682543,09:23:58
48.81131629263371,44.59112970456101,10:18:58
48.70713020612746,44.596608914238814,11:13:58
48.70663564691617,44.53871005285281,12:08:58
48.77151297902553,44.6137221733244,13:03:58
48.772041318676784,44.50652341919944,13:58:58
48.746022472993765,44.56739308606362,14:53:58
48.71248892161469,44.540573748422275,15:48:58
48.79966359815917,44.50625474226578,16:43:58
48.699802759864376,44.53369847753135,17:38:58
48.745177154810115,44.57850749142584,18:33:58
48.703304810068474,44.597489551366245,19:28:58
48.767971209845626,44.55591247125098,20:23:58
48.75684142512741,44.562121313867486,21:18:58
48.70551841068737,44.57552889987303,22:13:58
48.71224827968709,44.55206441625632,23:08:58
48.76950441533188,44.594953832323064,00:03:58
48.76395727891965,44.506670657688886,00:58:58
48.80765927494859,44.610896564899456,01:53:58
48.801381173181895,44.51047145678242,02:48:58
48.76487305416779,44.53848077459138,03:43:58
48.799131211892195,44.61376009832099,04:38:58
48.81918639091583,44.540716138176386,05:33:58
48.76482794458032,44.62662403249393,06:28:58
48.80274223092849,44.625036253607355,07:23:58
48.8142731580105,44.50694274798203,08:18:58
48.71995869984401,44.513982934798946,09:13:58
48.81393041898352,44.58182689863235,10:08:58
48.79104376543899,44.60752112208055,11:03:58
48.742960767033104,44.582025897621754,11:58:58
48.76396908724349,44.565858900421944,12:53:58
48.79346134032903,44.53123537046139,13:48:58
48.81418657923971,44.618001454244634,14:43:58
48.78429261990624,44.58302925469345,15:38:58
48.71147036865935,44.55982569031959,16:33:58
48.81614828917085,44.61178478573825,17:28:58
48.732135952706436,44.60864882180884,18:23:58
48.79266651140583,44.615086706054264,19:18:58
48.74146612447696,44.53295307510238,20:13:58
48.765079960615246,44.504519402403695,21:08:58
48.82013208280437,44.55114428170616,22:03:58
48.790284578642556,44.514833787350184,22:58:58
48.715392663119275,44.56775903316456,23:53:58
48.70051583475247,44.60219490919986,00:48:58
48.80328130937721,44.56457465899871,01:43:58
48.82102638752341,44.533936425202064,02:38:58
48.79878766284659,44.626062655295485,03:33:58
48.796597641426544,44.515529331717445,04:28:58
48.75749602642001,44.603062790841086,05:23:58
48.791082879487284,44.5377838315435,06:18:58
48.7744723237661,44.57898511242959,07:13:58
48.71427192323975,44.52744016981165,08:08:58
48.70449033388159,44.59721353060804,09:03:58
48.738058957671136,44.5334709216053,09:58:58
48.69710435469716,44.534066215667416,10:53:58
48.75967867930433,44.51379515811196,11:48:58
48.81185797199274,44.50989001352454,12:43:58
48.72157532990507,44.61202762760418,13:38:58
48.78446666234132,44.57292799642612,14:33:58
48.74126565494698,44.51630714701923,15:28:58
48.76082533780942,44.50706924490449,16:23:58
48.81979527573172,44.518496747934115,17:18:58
48.71431394411541,44.54587657689481,18:13:58
48.807662329458466,44.51041221073981,19:08:58
48.730784759248046,44.58897290764803,20:03:58
48.70622251794419,44.559690676129826,20:58:58
48.82253267776056,44.606895503332154,21:53:58
48.73529787355508,44.55822785013296,22:48:58
48.71243756804772,44.55653543053104,23:43:58
48.778627488331175,44.568740719663104,00:38:58
48.708512288218245,44.596348587510946,01:33:58
48.75884010620309,44.60613815991093,02:28:58
48.80409260577135,44.51377018021977,03:23:58
48.79493235725677,44.56626473262723,04:18:58
48.71450785169389,44.53275258063477,05:13:58
48.763040362571154,44.58033083329716,06:08:58
48.74823561371153,44.60704957350315,07:03:58
48.82194720116848,44.57112794210287,07:58:58
48.81618353072067,44.54009098463483,08:53:58
48.788341880622625,44.62062457703924,09:48:58
48.802007189853974,44.58571007042834,10:43:58
48.815351762651986,44.601923106826064,11:38:58
48.803834936559326,44.62407086885849,12:33:58
48.73371795811842,44.58838527588709,13:28:58
48.82227694023723,44.54032891797434,14:23:58
48.764536695270394,44.54529418241027,15:18:58
48.7186652437211,44.62562141629948,16:13:58
48.78439501763212,44.519991281571514,17:08:58
48.74393252605229,44.56989387672362,18:03:58
48.79294378482069,44.513150508844255,18:58:58
48.76252510445986,44.57994358314625,19:53:58
48.82034418771175,44.59096417529146,20:48:58
48.78780030134557,44.56507571111872,21:43:58
48.80940126996904,44.59431988865338,22:38:58
48.75008833352014,44.51202970756119,23:33:58
48.78870492621199,44.50455511806165,00:28:58
48.72567463906513,44.570342381711846,01:23:58
48.704270811965735,44.542830475974995,02:18:58
48.797312727885846,44.586443726911085,03:13:58
48.744075808506295,44.569101363671386,04:08:58
48.81636813811934,44.548436916657906,05:03:58
48.71873569023945,44.547834554852976,05:58:58
48.725148131579765,44.598829841128286,06:53:58
48.752394804179595,44.600383172700845,07:48:58
48.69740174254954,44.5709832197064,08:43:58
48.73087419157726,44.54820487990797,09:38:58
48.695323548958356,44.53735003697302,10:33:58
48.764711988115955,44.55630902097649,11:28:58
48.729318531806264,44.594991513551484,12:23:58
48.69352126657141,44.570919398483134,13:18:58
48.74768141967504,44.56254869718014,14:13:58
48.810443492037386,44.55370466786494,15:08:58
48.709030789009404,44.51728231544991,16:03:58
48.77536419308541,44.563650180609095,16:58:58
48.79290173649023,44.528406702858845,17:53:58
48.737413191419975,44.53672141940203,18:48:58
48.79062172475482,44.60397819999246,19:43:58
48.791160793870986,44.60443741029949,20:38:58
48.71998099255661,44.506279639280734,21:33:58
48.800382520546094,44.508135433709604,22:28:58
48.755352241934304,44.62300059421458,23:23:58
48.762668875329794,44.563627763638884,00:18:58
48.771971782102156,44.54072854703699,01:13:58
48.813020103696296,44.54421166591812,02:08:58
48.79866863425506,44.59046660881858,03:03:58
48.80279479011301,44.615699131863806,03:58:58
48.71159053153319,44.53728232554703,04:53:58
48.79675188271198,44.614972686927594,05:48:58
48.753414232587325,44.58237313998792,06:43:58
48.819922951281065,44.551637249085836,07:38:58
48.785573105182294,44.511307283356885,08:33:58
48.808446857387125,44.612192132407074,09:28:58
48.71895165104822,44.587423127026845,10:23:58
48.697313686457015,44.55468507852148,11:18:58
48.73798371911275,44.542230976804895,12:13:58
48.705121948987475,44.57323122457139,13:08:58
48.728878805704404,44.50449883408852,14:03:58
48.74343448168596,44.57856105409736,14:58:58
48.7437468279006,44.5519866436691,15:53:58
48.71282060041384,44.62467560511417,16:48:58
48.7750714779682,44.53788205308384,17:43:58
48.7309095404476,44.59273642093068,18:38:58
48.79767265591596,44.52313944594045,19:33:58
48.782999532696095,44.559249749435295,20:28:58
48.822293307637565,44.54913958422905,21:23:58
48.720718326639016,44.56492971083516,22:18:58
48.742869351806675,44.566926000094284,23:13:58
48.72630552132255,44.53429549674318,00:08:58
48.71059370132538,44.623027782420564,01:03:58
48.75056510345539,44.581073454156375,01:58:58
48.714752724887006,44.587862832127115,02:53:58
48.75428705128102,44.61561191207584,03:48:58
48.81740640296783,44.50636162494611,04:43:58
48.82303426239902,44.60434075509248,05:38:58
48.82283591614983,44.573666519956305,06:33:58
48.797544982922716,44.5662655298235,07:28:58
48.759620850041166,44.593446061006134,08:23:58
48.72606819581298,44.62230880947458,09:18:58
48.823542194274964,44.53731824507605,10:13:58
48.72713011963441,44.59225448875483,11:08:58
48.69556656960629,44.59616896789295,12:03:58
48.73048474368906,44.51773995226172,12:58:58
48.816075586695796,44.54569676197369,13:53:58
48.724031664392946,44.60896905918548,14:48:58
48.75655981072181,44.50728690360645,15:43:58
48.75585494164618,44.544037138145754,16:38:58
48.738246679718046,44.593945797512525,17:33:58
48.75756352527107,44.60895769102205,18:28:58
48.70760408115664,44.59641912257507,19:23:58
48.81396125343017,44.6064296603674,20:18:58
48.710888030746155,44.550882627725684,21:13:58
48.79337387324643,44.59736093797929,22:08:58
48.702922419997925,44.597204225386086,23:03:58
48.79267925923053,44.53717152733071,23:58:58
48.731749407235064,44.54725244175011,00:53:58
48.7758196240988,44.5216816630262,01:48:58
48.74716782903037,44.505464996994164,02:43:58
48.72356834195527,44.53014541954753,03:38:58
48.81269649313187,44.53409052496892,04:33:58
48.790945107643815,44.59079201926207,05:28:58
48.71341394274593,44.581159561007446,06:23:58
48.71904515340286,44.55945783221337,07:18:58
48.74252561807768,44.620574275930394,08:13:58
48.703448745335706,44.56130885927944,09:08:58
48.71914857093736,44.57828577432313,10:03:58
48.72491219705793,44.522922789603236,10:58:58
48.7116841492544,44.57052886261514,11:53:58
48.76523939544635,44.53405496869502,12:48:58
48.73699504758555,44.58619275947398,13:43:58
48.722302986758365,44.598644482487295,14:38:58
48.76359055057759,44.62538870252938,15:33:58
48.79827272016169,44.510610755432964,16:28:58
48.710472528189214,44.51066823501006,17:23:58
48.80530274371196,44.57554054324781,18:18:58
48.74589911298528,44.514931671408895,19:13:58
48.80036294387814,44.62493446672936,20:08:58
48.769739536794326,44.508161312953305,21:03:58
48.79409775995189,44.55765242100471,21:58:58
48.73311890577981,44.5820833966886,22:53:58
48.72793416404741,44.6203698435604,23:48:58
48.79655181859284,44.56121915093929,00:43:58
48.73536964111295,44.545346322733515,01:38:58
48.71520537142777,44.517208417123136,02:33:58
48.744251693460946,44.5967600045826,03:28:58
48.73255062758362,44.58928056508175,04:23:58
48.79495858459749,44.58127596035052,05:18:58
48.81611537121431,44.596423819617165,06:13:58
48.76326464888721,44.547976209581144,07:08:58
48.79464747009352,44.523721266337006,08:03:58
48.799646976017065,44.61151816647952,08:58:58
48.75651795297839,44.51311320501165,09:53:58
48.73909647363667,44.52622192042461,10:48:58
48.70533263714381,44.598556948017375,11:43:58
48.75115655431328,44.61925244727941,12:38:58
48.77685693210217,44.52132485734805,13:33:58
48.80641935258595,44.51520053280211,14:28:58
48.79255911030329,44.51889719965779,15:23:58
48.79418328392329,44.55634856951949,16:18:58
48.73671944856536,44.52917785410835,17:13:58
48.81737935662682,44.57674277546645,18:08:58
48.729248633750416,44.62340174357217,19:03:58
48.80943639313646,44.5328710690567,19:58:58
48.76351190696257,44.5530363944603,20:53:58
48.78273284143923,44.529778569066295,21:48:58
48.8159588610785,44.59713263538233,22:43:58
48.696148512526435,44.61304163790928,23:38:58
48.70900800114091,44.60050063326124,00:33:58
48.78219110083897,44.50557504348921,01:28:58
48.724000594673676,44.6243653617521,02:23:58
48.729033138971374,44.54388579665077,03:18:58
48.70161903121621,44.62091228532967,04:13:58
48.7170863191398,44.56358638251815,05:08:58
48.80247077612145,44.50492164492588,06:03:58
48.72010546082692,44.552689840969364,06:58:58
48.79439921147001,44.61949437218649,07:53:58
48.71384226564507,44.58923287723601,08:48:58
48.772384725025944,44.60337472584492,09:43:58
48.73899623044206,44.59297097065188,10:38:58
48.82313402744272,44.535124545290515,11:33:58
48.7890408098646,44.591561937024444,12:28:58
48.794860620852596,44.5241209906831,13:23:58
48.819734299028276,44.5739966863021,14:18:58
48.805541314113796,44.538724339079046,15:13:58
48.70509243194057,44.51990756920688,16:08:58
48.74602123997463,44.60272320605073,17:03:58
48.80661456787736,44.570270407407556,17:58:58
48.77234011544756,44.52910266256538,18:53:58
48.82126909735726,44.561397525556195,19:48:58
48.80064793196494,44.62427980263087,20:43:58
48.79709674166929,44.60968683910967,21:38:58
48.69771146107636,44.53598722275216,22:33:58
48.70270364033458,44.58066883206067,23:28:58
48.78642905126219,44.603844213136696,00:23:58
48.71627433357653,44.61170226576538,01:18:58
48.8088525982147,44.6056820966231,02:13:58
48.796893685998754,44.561818772855894,03:08:58
48.75099803708219,44.53683146508211,04:03:58
48.698386490397304,44.531903403156996,04:58:58
48.70567108270488,44.538368472951525,05:53:58
48.787836299094344,44.55969202115143,06:48:58
48.734156414443184,44.51623989895229,07:43:58
48.7994011420739,44.578201609981924,08:38:58
48.702517103806635,44.5126412163802,09:33:58
48.756008075019146,44.560801176721164,10:28:58
48.763942692332684,44.60837621640555,11:23:58
48.78377267442679,44.59432715019925,12:18:58
48.731670633560334,44.546403457466276,13:13:58
48.73489306947096,44.58085211949789,14:08:58
48.74227967627763,44.578159005524874,15:03:58
48.81465080994335,44.596410451863605,15:58:58
48.75440996350128,44.55904241018502,16:53:58
48.78582261136793,44.51052508891839,17:48:58
48.79168588952077,44.589066915028404,18:43:58
48.7847992886603,44.566370032978114,19:38:58
48.767483770634215,44.56271334906577,20:33:58
48.815809088985326,44.535422740132226,21:28:58
48.728367268438184,44.5583109615693,22:23:58
48.82413528452909,44.51787081424219,23:18:58
48.80158334160714,44.54429718764278,00:13:58
48.73501304916613,44.58978392932114,01:08:58
48.71256924768241,44.514324173257386,02:03:58
48.69634632411096,44.59607288620404,02:58:58
48.70805606957516,44.59403621032947,03:53:58
48.70147613194811,44.57420517692431,04:48:58
48.69402605776878,44.574684309404816,05:43:58
48.73575669993458,44.5354296178931,06:38:58
48.76335944605371,44.50676633511229,07:33:58
48.703429949753854,44.5667843246776,08:28:58
48.79211426982261,44.51018307143653,09:23:58
48.79924879626682,44.58746601139755,10:18:58
48.80931790809654,44.54309128066799,11:13:58
48.723285052101616,44.56792303521686,12:08:58
48.82324046221303,44.62543215659981,13:03:58
48.81648692031733,44.55814140141183,13:58:58
48.781426163370874,44.56322075439939,14:53:58
48.73243052656744,44.502658417669245,15:48:58
48.741579207758456,44.59172290724249,16:43:58
48.71048004073569,44.52719403922094,17:38:58
48.789827065739864,44.52848353050294,18:33:58
48.69858262729492,44.56752251870663,19:28:58
48.78506348121279,44.59576274032552,20:23:58
48.744649227391605,44.52756781956378,21:18:58
48.807726104436334,44.51067508375267,22:13:58
48.76682304981537,44.54049737656891,23:08:58
48.797067103855966,44.56438070516451,00:03:58
48.80753531236478,44.52797333027183,00:58:58
48.799694770074495,44.54104623238724,01:53:58
48.73657987853525,44.55585178017934,02:48:58
48.77076875343193,44.502153837691225,03:43:58
48.7479024073422,44.56746104225632,04:38:58
48.70220828589519,44.50706433883234,05:33:58
48.756874934287616,44.55600359023706,06:28:58
48.8033964990674,44.57534005264958,07:23:58
48.771174520025895,44.52731580421066,08:18:58
48.79101999603237,44.5952496902024,09:13:58
48.81220653704411,44.52180871245483,10:08:58
48.70923920550731,44.626263303621506,11:03:58
48.74445010194155,44.557671723091296,11:58:58
48.799453793890805,44.54421403731323,12:53:58
48.72308781552022,44.598741967559434,13:48:58
48.746941072207875,44.623549933982126,14:43:58
48.82111348526287,44.51485598695531,15:38:58
48.785054943254245,44.61671936751109,16:33:58
48.7388851649279,44.60975703387859,17:28:58
48.75530581914956,44.50316761806545,18:23:58
48.70947142382581,44.50650310863231,19:18:58
48.69640763823926,44.59829479558362,20:13:58
48.795681705542435,44.61450752442355,21:08:58
48.74636156121421,44.533116872340116,22:03:58
48.7619215854485,44.59465426578932,22:58:58
48.77068483893426,44.50649998748154,23:53:58
48.80532385607167,44.52552315408758,00:48:58
48.81419982582039,44.52919348299336,01:43:58
48.774091582471165,44.530234332270624,02:38:58
48.757460929581214,44.502659526590534,03:33:58
48.79077638666119,44.58676689127445,04:28:58
48.7529237770733,44.574674936436594,05:23:58
48.7835959899257,44.514242882229446,06:18:58
48.71305370310128,44.56156998731865,07:13:58
48.76691378731528,44.55291525086001,08:08:58
48.8019437422763,44.5606603263462,09:03:58
48.798873792988886,44.524104206085525,09:58:58
48.78616685875119,44.5667965552192,10:53:58
48.79865739965672,44.53577628263316,11:48:58
48.702177994172246,44.51550928538343,12:43:58
48.793040994034065,44.5343746100809,13:38:58
48.77616087694526,44.519967357609396,14:33:58
48.726816971699215,44.52328263139798,15:28:58
48.76428047164606,44.57664245683592,16:23:58
48.694185454252214,44.55015435070893,17:18:58
48.80419028047585,44.59009173000258,18:13:58
48.763924080427834,44.525353755051064,19:08:58
48.71472025728942,44.504190319179756,20:03:58
48.71745210823697,44.588738852727815,20:58:58
